Date,funding_rate,open_interest
2021-01-15 20:00:00+00:00,6.352189197314051e-05,10422.492285149918
2021-01-16 00:00:00+00:00,9.033421765508703e-05,10476.331770260023
2021-01-16 04:00:00+00:00,0.00015878561978633314,10472.640834574258
2021-01-16 08:00:00+00:00,0.00018474850190644066,10537.654606193548
2021-01-16 12:00:00+00:00,3.9871201984453074e-05,10603.816654679498
2021-01-16 16:00:00+00:00,0.00018538938706448178,10585.266437988654
2021-01-16 20:00:00+00:00,0.00010762469968024106,10498.830014445566
2021-01-17 00:00:00+00:00,0.00020340751888569476,10548.54836264063
2021-01-17 04:00:00+00:00,0.00015690470524001615,7383.98385384844
2021-01-17 08:00:00+00:00,0.00019761979575495187,7401.703646563228
2021-01-17 12:00:00+00:00,0.00014501001923462252,7427.59858949654
2021-01-17 16:00:00+00:00,0.00023216886845613184,7383.0569155461235
2021-01-17 20:00:00+00:00,0.00015639106095967999,7436.985362747436
2021-01-18 00:00:00+00:00,2.0109723534215173e-06,7422.661435165912
2021-01-18 04:00:00+00:00,0.00024319533906915506,7414.779496352561
2021-01-18 08:00:00+00:00,9.15352719947116e-05,7360.369611823527
2021-01-18 12:00:00+00:00,0.0001053634146597925,7386.788291210754
2021-01-18 16:00:00+00:00,0.00014340677869868334,7385.143650446816
2021-01-18 20:00:00+00:00,0.00020215379035542813,7357.50336905703
2021-01-19 00:00:00+00:00,0.0001449891949187341,7256.314815732216
2021-01-19 04:00:00+00:00,0.00013279413827180274,7290.7359970710795
2021-01-19 08:00:00+00:00,0.00017034489992329347,7287.883565303229
2021-01-19 12:00:00+00:00,0.00014807109035503365,7268.56381659414
2021-01-19 16:00:00+00:00,0.00016045635521885082,5087.9946716158975
2021-01-19 20:00:00+00:00,0.00011518083397911876,5080.812376519015
2021-01-20 00:00:00+00:00,-8.625220608385285e-07,5043.565364919146
2021-01-20 04:00:00+00:00,6.157898785588025e-05,5046.665490534702
2021-01-20 08:00:00+00:00,6.868783039554313e-05,3532.6658433742914
2021-01-20 12:00:00+00:00,7.04629874538442e-05,3544.205828805515
2021-01-20 16:00:00+00:00,1.6943896369679372e-05,3555.1025121583957
2021-01-20 20:00:00+00:00,0.00016324215877235387,3555.2871357946615
2021-01-21 00:00:00+00:00,-4.101063759642184e-05,2488.700995056263
2021-01-21 04:00:00+00:00,0.00011619737912668827,2498.5184600216576
2021-01-21 08:00:00+00:00,1.5130124994904813e-05,2488.207982746017
2021-01-21 12:00:00+00:00,1.7551915189194768e-05,1741.7455879222118
2021-01-21 16:00:00+00:00,7.81057733356173e-05,1759.6710896088425
2021-01-21 20:00:00+00:00,1.1466385398272352e-05,1231.7697627261896
2021-01-22 00:00:00+00:00,2.2184847103496476e-05,1229.7563734312703
2021-01-22 04:00:00+00:00,0.00012154782343380387,1227.7217214180841
2021-01-22 08:00:00+00:00,0.00012784670693236934,1229.4429984157807
2021-01-22 12:00:00+00:00,0.00015657365496809535,1228.376292181218
2021-01-22 16:00:00+00:00,4.183974111052912e-05,1223.3407297734007
2021-01-22 20:00:00+00:00,1.7645106228617955e-06,1227.7139180609438
2021-01-23 00:00:00+00:00,0.00012717624739777035,1229.9028927859217
2021-01-23 04:00:00+00:00,0.0001294349212634159,1235.9171498472563
2021-01-23 08:00:00+00:00,0.00014901779305978352,1238.6631216488686
2021-01-23 12:00:00+00:00,0.00011806512847050191,1238.188180443788
2021-01-23 16:00:00+00:00,0.00011252314114633996,1242.8815474970193
2021-01-23 20:00:00+00:00,0.0001391440443453519,1236.704568739422
2021-01-24 00:00:00+00:00,0.00020031605533174092,1242.0262717509286
2021-01-24 04:00:00+00:00,0.00013698090232782786,1248.7462767552352
2021-01-24 08:00:00+00:00,0.0001557066663066389,1244.078634850385
2021-01-24 12:00:00+00:00,5.580956575153325e-05,1233.763402461415
2021-01-24 16:00:00+00:00,0.0001418463105435319,1237.14052268922
2021-01-24 20:00:00+00:00,0.00011362750267624122,1238.048275711317
2021-01-25 00:00:00+00:00,0.00020146508028040814,1237.7857304352
2021-01-25 04:00:00+00:00,0.0002148246653636971,1249.6367831265734
2021-01-25 08:00:00+00:00,0.0001221184113895107,1256.4920595917606
2021-01-25 12:00:00+00:00,0.00011246405786364875,1261.0496195572946
2021-01-25 16:00:00+00:00,0.00020412954105220298,1268.292466748327
2021-01-25 20:00:00+00:00,9.541776829882651e-05,1268.7278974295564
2021-01-26 00:00:00+00:00,0.00013960876511428768,1269.4834196159686
2021-01-26 04:00:00+00:00,9.752813679147653e-05,1266.9486604871577
2021-01-26 08:00:00+00:00,0.00018385247341448914,1265.9525692257625
2021-01-26 12:00:00+00:00,7.092556061145104e-05,886.1667984580338
2021-01-26 16:00:00+00:00,0.00022702243853094464,879.4055629522644
2021-01-26 20:00:00+00:00,0.0002107337677160624,881.4681559649265
2021-01-27 00:00:00+00:00,0.00021705246334355097,888.7728486013688
2021-01-27 04:00:00+00:00,0.00013917693917586118,884.6030950607789
2021-01-27 08:00:00+00:00,9.496161063729247e-05,887.6315318868578
2021-01-27 12:00:00+00:00,8.300998179845401e-05,888.0166384670105
2021-01-27 16:00:00+00:00,0.00014720407780960946,892.2392857446291
2021-01-27 20:00:00+00:00,0.00014866942317078214,898.1337517153206
2021-01-28 00:00:00+00:00,7.716107059344488e-05,901.1539989131368
2021-01-28 04:00:00+00:00,0.00011771120307804391,903.1993107686292
2021-01-28 08:00:00+00:00,6.923724733595468e-05,902.0110065462363
2021-01-28 12:00:00+00:00,0.00016371642050169336,906.7930441584494
2021-01-28 16:00:00+00:00,0.00012153513577379288,913.1303554530548
2021-01-28 20:00:00+00:00,-3.91542225594199e-05,907.4283361233971
2021-01-29 00:00:00+00:00,5.58614912920362e-05,914.1007722897203
2021-01-29 04:00:00+00:00,8.429687449681709e-05,907.1681357324035
2021-01-29 08:00:00+00:00,2.2468350525839673e-05,909.1833020200482
2021-01-29 12:00:00+00:00,4.690240230394041e-05,907.1210477483029
2021-01-29 16:00:00+00:00,0.00010331587951589719,910.0181397956242
2021-01-29 20:00:00+00:00,9.463614655851338e-05,913.2718624562737
2021-01-30 00:00:00+00:00,0.00011144241130014811,912.6355683447993
2021-01-30 04:00:00+00:00,6.188090350661261e-05,910.9210447254242
2021-01-30 08:00:00+00:00,0.00019403144893636866,913.5932929619481
2021-01-30 12:00:00+00:00,0.00011037454230383346,917.402681567682
2021-01-30 16:00:00+00:00,0.00015145362417584213,923.0190714819545
2021-01-30 20:00:00+00:00,0.00021859050584797392,925.1432857347033
2021-01-31 00:00:00+00:00,0.00019435227122057238,918.9252473961257
2021-01-31 04:00:00+00:00,0.00015120515572522702,919.0499764924767
2021-01-31 08:00:00+00:00,0.00021413695579237021,914.7799390913292
2021-01-31 12:00:00+00:00,0.00016262189701216637,640.3459573639304
2021-01-31 16:00:00+00:00,0.00020628791206423993,639.8761631027647
2021-01-31 20:00:00+00:00,0.00016093827496295525,640.357804695959
2021-02-01 00:00:00+00:00,0.00018720273139194132,642.7744780534615
2021-02-01 04:00:00+00:00,0.0001474442782336465,646.1263729615083
2021-02-01 08:00:00+00:00,0.0001106531533317463,646.7387094973097
2021-02-01 12:00:00+00:00,8.893232760372939e-05,644.4336539220188
2021-02-01 16:00:00+00:00,0.0001260156842502803,640.7358347312191
2021-02-01 20:00:00+00:00,0.00012205849613898198,637.7776528838974
2021-02-02 00:00:00+00:00,0.00016797333684978193,643.1319921579199
2021-02-02 04:00:00+00:00,0.00011438498161340095,646.3976886994973
2021-02-02 08:00:00+00:00,0.00014357458478092967,649.5985320776239
2021-02-02 12:00:00+00:00,0.00024480230820697916,655.5897053877351
2021-02-02 16:00:00+00:00,0.00019151638835235077,657.4914922136562
2021-02-02 20:00:00+00:00,0.00014618488561881976,656.6405786363936
2021-02-03 00:00:00+00:00,0.00011051222514298654,656.9451977748653
2021-02-03 04:00:00+00:00,0.00025927211820672686,658.6001002360507
2021-02-03 08:00:00+00:00,0.0002071286476380035,658.3267886407549
2021-02-03 12:00:00+00:00,0.00022237907517862237,659.566481356814
2021-02-03 16:00:00+00:00,5.1223363264685674e-05,657.0915188677226
2021-02-03 20:00:00+00:00,0.0002430821072557942,651.4753106176028
2021-02-04 00:00:00+00:00,0.00020155053031160091,657.6796218701472
2021-02-04 04:00:00+00:00,0.00010235225339841312,660.8099647296929
2021-02-04 08:00:00+00:00,0.00022867926560303595,662.402993843759
2021-02-04 12:00:00+00:00,0.00015053782383496342,664.5732882237193
2021-02-04 16:00:00+00:00,0.00022389783934961631,663.2660867600548
2021-02-04 20:00:00+00:00,0.00022965092054659075,665.9312571284512
2021-02-05 00:00:00+00:00,0.0002293216048329231,666.5760339054862
2021-02-05 04:00:00+00:00,0.00021607251946445272,667.5556090250768
2021-02-05 08:00:00+00:00,0.00017363237016368183,667.9367382570039
2021-02-05 12:00:00+00:00,0.00018281872546831483,670.2196052981682
2021-02-05 16:00:00+00:00,0.0001353762238741629,674.1174192320581
2021-02-05 20:00:00+00:00,0.00011485411427565739,670.3552320741031
2021-02-06 00:00:00+00:00,0.0001212850497982848,469.2486624518722
2021-02-06 04:00:00+00:00,0.00012123276248417719,469.4160316537424
2021-02-06 08:00:00+00:00,4.098245860180742e-05,466.20077517974033
2021-02-06 12:00:00+00:00,0.00014089004002478182,464.03953795597727
2021-02-06 16:00:00+00:00,0.00016845227354034625,466.3607472115697
2021-02-06 20:00:00+00:00,9.3674807735305e-05,470.1629258394587
2021-02-07 00:00:00+00:00,9.313596706454592e-05,473.9788625867039
2021-02-07 04:00:00+00:00,3.067603916710568e-05,472.54580128940376
2021-02-07 08:00:00+00:00,5.552550382811011e-05,470.4052276063202
2021-02-07 12:00:00+00:00,0.00015909007340499765,474.41771822724405
2021-02-07 16:00:00+00:00,8.823674090239564e-05,477.06845777381557
2021-02-07 20:00:00+00:00,0.00013662129077780607,477.497166537692
2021-02-08 00:00:00+00:00,0.00015887290121499717,480.7119159147205
2021-02-08 04:00:00+00:00,0.00022991754480819365,481.8243797825693
2021-02-08 08:00:00+00:00,0.00014220750529602322,482.37105890401597
2021-02-08 12:00:00+00:00,0.0001661029996511918,480.2667659892749
2021-02-08 16:00:00+00:00,0.00018497367990576646,480.15236987539015
2021-02-08 20:00:00+00:00,0.0001794775730921243,481.1725422429912
2021-02-09 00:00:00+00:00,0.0002401960114753513,485.93442892362845
2021-02-09 04:00:00+00:00,0.00023192860252370468,483.0362038827884
2021-02-09 08:00:00+00:00,0.0001901233159167999,484.7140636391628
2021-02-09 12:00:00+00:00,0.00015221498534275118,482.8397427739056
2021-02-09 16:00:00+00:00,0.00024637800344908174,479.7911445480685
2021-02-09 20:00:00+00:00,0.00015205202345625914,476.9189708611368
2021-02-10 00:00:00+00:00,0.0001026313808085441,479.39744059992637
2021-02-10 04:00:00+00:00,0.00013708232303154922,479.2218013310012
2021-02-10 08:00:00+00:00,0.0001285559640424635,479.13430500730715
2021-02-10 12:00:00+00:00,0.00014579656857947906,335.39401350511497
2021-02-10 16:00:00+00:00,0.00015223174808984383,337.47277504583354
2021-02-10 20:00:00+00:00,0.00017467492466549585,339.0459227252036
2021-02-11 00:00:00+00:00,0.000206106752011654,340.8969845144915
2021-02-11 04:00:00+00:00,0.00018204650423466574,341.84104927178964
2021-02-11 08:00:00+00:00,0.00014975627933845742,341.9520114632131
2021-02-11 12:00:00+00:00,0.0001605665590918412,342.28916151512567
2021-02-11 16:00:00+00:00,0.0001351198483402991,341.3865376520066
2021-02-11 20:00:00+00:00,0.0001984242508528722,340.6665531367163
2021-02-12 00:00:00+00:00,0.00014862784398068986,342.1672327431142
2021-02-12 04:00:00+00:00,0.00014521231280613124,341.48352625216296
2021-02-12 08:00:00+00:00,0.00017679291414243105,343.6428577694972
2021-02-12 12:00:00+00:00,0.0001057600666922625,344.7887766471947
2021-02-12 16:00:00+00:00,0.00016441254954504593,343.7524439353789
2021-02-12 20:00:00+00:00,1.9386575084531442e-05,345.0354669995562
2021-02-13 00:00:00+00:00,0.00012683444693632954,345.3229106265684
2021-02-13 04:00:00+00:00,9.5524769055578e-05,345.1392521752176
2021-02-13 08:00:00+00:00,8.406628229974028e-05,348.57212291098676
2021-02-13 12:00:00+00:00,0.00011642446165705061,349.82566549085726
2021-02-13 16:00:00+00:00,5.8289130041340154e-05,352.90659956914936
2021-02-13 20:00:00+00:00,7.459397602955276e-05,350.33021798362245
2021-02-14 00:00:00+00:00,0.00010839875037842906,349.6798509232343
2021-02-14 04:00:00+00:00,0.00012034382675125654,348.55084305561826
2021-02-14 08:00:00+00:00,5.4773078867883604e-05,346.08450286328565
2021-02-14 12:00:00+00:00,-1.9284323022968095e-05,344.44550204039314
2021-02-14 16:00:00+00:00,5.999285795356689e-05,347.23818370899625
2021-02-14 20:00:00+00:00,5.80588471871712e-05,348.2106018474565
2021-02-15 00:00:00+00:00,0.00010560369979129009,243.7474212932195
2021-02-15 04:00:00+00:00,0.00014727608524821542,243.67346413172032
2021-02-15 08:00:00+00:00,0.00011915935535230154,243.30906624879768
2021-02-15 12:00:00+00:00,5.9414305142871715e-05,242.72841110505902
2021-02-15 16:00:00+00:00,0.00013239651564678478,243.85403476163512
2021-02-15 20:00:00+00:00,4.1391041260831676e-05,245.26065204409036
2021-02-16 00:00:00+00:00,0.00019461383077951859,247.0061426008885
2021-02-16 04:00:00+00:00,0.00013944276175914953,246.87614086344325
2021-02-16 08:00:00+00:00,4.9569166254118504e-05,248.82923471896498
2021-02-16 12:00:00+00:00,0.00010201531284000384,250.28875758476056
2021-02-16 16:00:00+00:00,0.0001643714054756233,250.24673024553107
2021-02-16 20:00:00+00:00,3.515514280743365e-05,253.03725675481672
2021-02-17 00:00:00+00:00,8.067559241818537e-05,177.1260797283717
2021-02-17 04:00:00+00:00,4.0210714335869295e-05,177.2743633003635
2021-02-17 08:00:00+00:00,0.00011944599960455959,177.19414688981726
2021-02-17 12:00:00+00:00,0.00010393478952704574,177.27462892148546
2021-02-17 16:00:00+00:00,3.328462233699469e-05,179.337799601204
2021-02-17 20:00:00+00:00,4.3325701380390544e-05,181.24470100683402
2021-02-18 00:00:00+00:00,4.8107032260883654e-05,181.03899679924646
2021-02-18 04:00:00+00:00,7.101927256978074e-05,181.13626165027628
2021-02-18 08:00:00+00:00,2.1189189304111127e-05,179.84735212007828
2021-02-18 12:00:00+00:00,0.00016005956145045538,179.12322451220112
2021-02-18 16:00:00+00:00,0.00010004177640179421,179.47002035142907
2021-02-18 20:00:00+00:00,0.00013146574944838615,179.8138460416644
2021-02-19 00:00:00+00:00,0.00017998043149408392,179.0013715823285
2021-02-19 04:00:00+00:00,0.00023801560972211064,177.9334275084482
2021-02-19 08:00:00+00:00,0.00012653677318424323,179.53918841079974
2021-02-19 12:00:00+00:00,0.00020330040737713876,178.51329069765498
2021-02-19 16:00:00+00:00,0.00025008803032107923,178.18956986350187
2021-02-19 20:00:00+00:00,0.00032030025805608765,178.22541026112842
2021-02-20 00:00:00+00:00,0.00020214624381766078,178.30893699448325
2021-02-20 04:00:00+00:00,0.00017175348028357053,178.6057984519761
2021-02-20 08:00:00+00:00,0.00019792214787201824,180.05566130698466
2021-02-20 12:00:00+00:00,0.0001959770957904193,180.9365597591178
2021-02-20 16:00:00+00:00,0.00011804075608506264,180.95572842433222
2021-02-20 20:00:00+00:00,0.0001586837477980689,181.05807821352465
2021-02-21 00:00:00+00:00,0.00018889096993268017,181.73624846115823
2021-02-21 04:00:00+00:00,6.185542004956616e-05,181.96122226498593
2021-02-21 08:00:00+00:00,0.00018335855525158804,184.74718073817624
2021-02-21 12:00:00+00:00,0.00013616248984490206,185.41642053279986
2021-02-21 16:00:00+00:00,5.605943752362905e-05,185.20928988824303
2021-02-21 20:00:00+00:00,7.655652465682463e-05,186.27501030722544
2021-02-22 00:00:00+00:00,3.284688857761786e-05,130.3925072150578
2021-02-22 04:00:00+00:00,0.0001299816829451303,130.63147996156252
2021-02-22 08:00:00+00:00,0.00011088455019139855,91.44203597309375
2021-02-22 12:00:00+00:00,8.341555673637125e-05,91.50101576325157
2021-02-22 16:00:00+00:00,0.00023603492346595446,91.76995665053515
2021-02-22 20:00:00+00:00,0.00024163223992492545,92.21994428840738
2021-02-23 00:00:00+00:00,0.00021697817058391813,92.3359727707073
2021-02-23 04:00:00+00:00,0.000218820950855716,64.6351809394951
2021-02-23 08:00:00+00:00,0.00022689855075864074,64.55029379917205
2021-02-23 12:00:00+00:00,0.0003170878818836707,64.91657977157425
2021-02-23 16:00:00+00:00,0.0002488758292479728,45.44160584010197
2021-02-23 20:00:00+00:00,0.0002359156116818098,44.895534733175516
2021-02-24 00:00:00+00:00,0.00027737264368573434,44.513120976185846
2021-02-24 04:00:00+00:00,0.0002942738596687791,44.17120816512217
2021-02-24 08:00:00+00:00,0.0003308163571052548,44.09000272213609
2021-02-24 12:00:00+00:00,0.0002909770170748252,43.90950558023325
2021-02-24 16:00:00+00:00,0.0002078796389855868,44.04792684753535
2021-02-24 20:00:00+00:00,9.617701808880186e-05,44.11391438405859
2021-02-25 00:00:00+00:00,0.00019414750578468316,44.359182920817254
2021-02-25 04:00:00+00:00,0.00021529944296518687,44.201201151289304
2021-02-25 08:00:00+00:00,0.0001831762723188358,44.174769001593084
2021-02-25 12:00:00+00:00,0.00021910004091484328,43.8341170616922
2021-02-25 16:00:00+00:00,0.0001380702329036645,30.683881943184534
2021-02-25 20:00:00+00:00,5.887910467172513e-05,21.478717360229172
2021-02-26 00:00:00+00:00,6.136548690097309e-05,21.43552171495899
2021-02-26 04:00:00+00:00,-9.362521025683965e-06,15.004865200471293
2021-02-26 08:00:00+00:00,2.2626758378549653e-05,15.045059695612991
2021-02-26 12:00:00+00:00,8.824581245395086e-05,15.244350864574022
2021-02-26 16:00:00+00:00,9.915889023670772e-05,15.208775150230549
2021-02-26 20:00:00+00:00,4.9561524483916254e-05,10.646142605161383
2021-02-27 00:00:00+00:00,-5.449226159264745e-06,10.771403923451132
2021-02-27 04:00:00+00:00,9.641452696360898e-05,10.887600155411292
2021-02-27 08:00:00+00:00,1.223130793462883e-05,10.891216902908964
2021-02-27 12:00:00+00:00,-3.9263321876953646e-05,10.811991802822638
2021-02-27 16:00:00+00:00,-1.1553316441160773e-05,10.82217203118167
2021-02-27 20:00:00+00:00,0.00017123913376664767,10.797750177712217
2021-02-28 00:00:00+00:00,-1.1690341563495794e-05,7.558425124398552
2021-02-28 04:00:00+00:00,0.00013667832201800752,7.58074452946686
2021-02-28 08:00:00+00:00,0.0001391665037145072,7.569396915497833
2021-02-28 12:00:00+00:00,-2.490397684949771e-05,5.298577840848483
2021-02-28 16:00:00+00:00,5.940285340268969e-05,5.336225764677794
2021-02-28 20:00:00+00:00,0.00016704706902708795,5.370171163927928
2021-03-01 00:00:00+00:00,6.985669521106767e-05,5.372774672360406
2021-03-01 04:00:00+00:00,0.00020372334573848136,5.373269489527378
2021-03-01 08:00:00+00:00,0.000117532046521702,5.365382839724122
2021-03-01 12:00:00+00:00,0.00017040018734397177,5.349749460615383
2021-03-01 16:00:00+00:00,0.00013251721306557977,5.334637275803357
2021-03-01 20:00:00+00:00,0.00013063574423702638,5.305127802579472
2021-03-02 00:00:00+00:00,0.00016798563636348225,5.316530882445833
2021-03-02 04:00:00+00:00,0.00013377345119141074,5.379027886241724
2021-03-02 08:00:00+00:00,0.000218160298159013,5.402807319417825
2021-03-02 12:00:00+00:00,0.00021949350274273792,5.4386508290305855
2021-03-02 16:00:00+00:00,0.0001631960956828861,3.8070555803214097
2021-03-02 20:00:00+00:00,0.00011085422126548232,3.7783706722214765
2021-03-03 00:00:00+00:00,2.7758279534940335e-06,3.761756362378804
2021-03-03 04:00:00+00:00,7.840462597964941e-05,3.7753885365897437
2021-03-03 08:00:00+00:00,-3.5348880435435645e-05,3.7999663515501014
2021-03-03 12:00:00+00:00,0.00016013284778875094,3.7730226586824784
2021-03-03 16:00:00+00:00,0.0001496041481175724,3.743391107498596
2021-03-03 20:00:00+00:00,9.364169741170322e-05,3.7073019608947746
2021-03-04 00:00:00+00:00,8.008851762691371e-05,3.735145069365156
2021-03-04 04:00:00+00:00,2.0126896228919373e-05,3.730145625823537
2021-03-04 08:00:00+00:00,3.0509234396408406e-05,3.7431921413227167
2021-03-04 12:00:00+00:00,7.459362513421313e-05,3.7479627617002116
2021-03-04 16:00:00+00:00,0.00015118942068609228,3.767637882615861
2021-03-04 20:00:00+00:00,8.932184019396569e-05,3.729114152891808
2021-03-05 00:00:00+00:00,5.812895454960135e-05,3.7260426676289624
2021-03-05 04:00:00+00:00,0.00010745138354194407,3.7191086068896295
2021-03-05 08:00:00+00:00,-4.892114000155297e-05,3.7192415516887074
2021-03-05 12:00:00+00:00,2.6560208520280507e-05,3.722357159271661
2021-03-05 16:00:00+00:00,9.265792746692323e-05,3.7479166413796174
2021-03-05 20:00:00+00:00,2.129959963275205e-05,3.7666628962935094
2021-03-06 00:00:00+00:00,-5.293188421962509e-05,3.723175030605051
2021-03-06 04:00:00+00:00,4.884086079983712e-05,3.741474113301368
2021-03-06 08:00:00+00:00,0.0001345357821177372,3.767263408765427
2021-03-06 12:00:00+00:00,0.00012360044492382876,3.786227728443799
2021-03-06 16:00:00+00:00,0.00010820126159133256,3.8177396783825928
2021-03-06 20:00:00+00:00,0.00013066510054778556,3.8210319355821007
2021-03-07 00:00:00+00:00,0.00019385534053600726,3.822878142648729
2021-03-07 04:00:00+00:00,1.114793124752749e-05,3.834443811720834
2021-03-07 08:00:00+00:00,0.00011408319642466946,3.811066678041545
